graph,phons,cgram,genre,nmbre,frfrm,frlex,cfrlex,nvarphon,schwa,redcons,nvarsem,vimag,ngraphs,nphons,nsyll,igraph,iphons,mgraph,pugraph,puphon,nbhom,nbhomg,nbhomp,nvoisort,phons1,phons2,freqdigr
public,pyblik,AJ,m,,-1,-2,-2,0,0,0,0,0,6,6,2,cilbup,kilbyp,PUBLIC,7,7,1,1,2,0,CVCCVC,PVBLVP,2.24
publication,pyblikAsïô,NO,f,,1340,1340,312,0,0,0,0,0,11,10,4,noitacilbup,ôïsAkilbyp,PUBLICATION,7,7,0,0,0,0,CVCCVCVCYV,PVBLVPVSYV,2.69
publiciste,pyblisist^,NO,h,,119,119,207,0,1,0,0,0,10,10,4,etsicilbup,^tsisilbyp,PUBLICISTE,8,8,0,0,0,0,CVCCVCVCCV,PVBLVSVSPV,2.65
publicitaire,pyblisitèR,NO,h,,114,-2,-2,0,0,0,0,0,12,10,4,eriaticilbup,Rètisilbyp,PUBLICITAIRE,9,9,1,1,1,0,CVCCVCVCVC,PVBLVSVPVL,2.80
publicitaire,pyblisitèR,AJ,h,,-1,-2,-2,0,0,0,0,0,12,10,4,eriaticilbup,Rètisilbyp,PUBLICITAIRE,9,9,1,1,1,0,CVCCVCVCVC,PVBLVSVPVL,2.80
publicité,pyblisité,NO,f,,982,982,299,0,0,0,0,4,9,9,4,éticilbup,étisilbyp,PUBLICITE,9,9,0,0,0,0,CVCCVCVCV,PVBLVSVPV,2.59
publier,pybliïé,VB,,,2858,2858,345,0,0,0,0,0,7,7,3,reilbup,éïilbyp,PUBLIER,6,6,0,0,0,1,CVCCVYV,PVBLVYV,2.79
publique,pyblik,AJ,f,,-1,-1,-1,0,0,0,0,0,8,6,2,euqilbup,kilbyp,PUBLIQUE,9,7,0,0,2,0,CVCCVC,PVBLVP,2.68
publiquement,pyblikmâ,AV,,,872,872,294,0,0,0,0,0,12,8,3,tnemeuqilbup,âmkilbyp,PUBLIQUEMENT,9,7,0,0,0,0,CVCCVCCV,PVBLVPNV,2.82
puce,pys,NO,f,,646,646,281,0,0,0,0,0,4,3,1,ecup,syp,PUCE,5,4,0,0,0,2,CVC,PVS,2.70
puceau,pysO,NO,m,,102,-2,-2,0,0,0,0,0,6,4,2,uaecup,Osyp,PUCEAU,5,4,1,1,1,0,CVCV,PVSV,2.52
puceau,pysO,AJ,m,,-1,-2,-2,0,0,0,0,0,6,4,2,uaecup,Osyp,PUCEAU,5,4,1,1,1,0,CVCV,PVSV,2.52
pucelage,pyslaj,NO,m,,55,55,174,0,0,0,0,0,8,6,2,egalecup,jalsyp,PUCELAGE,6,4,0,0,0,0,CVCCVC,PVSLVZ,2.57
pucelle,pysèl,NO,f,,148,-2,-2,0,0,0,0,0,7,5,2,ellecup,lèsyp,PUCELLE,6,4,1,1,1,0,CVCVC,PVSVL,2.79
pucelle,pysèl,AJ,f,,-1,-2,-2,0,0,0,0,0,7,5,2,ellecup,lèsyp,PUCELLE,6,4,1,1,1,0,CVCVC,PVSVL,2.79
puceron,pysRô,NO,m,,59,59,177,0,0,0,0,0,7,5,2,norecup,ôRsyp,PUCERON,5,4,0,0,0,0,CVCCV,PVSLV,2.78
pudding,pudi£,NO,m,,63,63,180,0,0,0,0,0,7,5,2,gniddup,£idup,PUDDING,4,4,0,0,1,0,CVCVC,PVBVN,1.99
pudeur,pydeR,NO,f,,2361,2361,337,0,0,0,0,0,6,5,2,ruedup,Redyp,PUDEUR,4,4,0,0,0,0,CVCVC,PVBVL,2.71
pudibond,pydibô,AJ,m,,68,68,183,0,0,0,0,0,8,6,3,dnobidup,ôbidyp,PUDIBOND,9,7,0,0,0,0,CVCVCV,PVBVBV,2.42
pudibonde,pydibôd,AJ,f,,-1,68,183,0,0,0,0,0,9,7,3,ednobidup,dôbidyp,PUDIBONDE,10,8,0,0,0,0,CVCVCVC,PVBVBVB,2.63
pudibonderie,pydibôdRi,NO,f,,21,21,134,0,0,0,0,0,12,9,4,eirednobidup,iRdôbidyp,PUDIBONDERIE,10,8,0,0,0,0,CVCVCVCCV,PVBVBVBLV,2.59
pudicité,pydisité,NO,f,,12,12,111,0,0,0,0,0,8,8,4,éticidup,étisidyp,PUDICITE,5,5,0,0,0,0,CVCVCVCV,PVBVSVPV,2.53
pudiquement,pydikmâ,AV,,,110,110,204,0,0,0,0,0,11,7,3,tnemeuqidup,âmkidyp,PUDIQUEMENT,5,5,0,0,0,0,CVCVCCV,PVBVPNV,2.80
puer,pÿé,VB,,,246,246,239,0,0,0,0,0,4,3,1,reup,éÿp,PUER,5,4,0,0,0,5,CYV,PYV,2.98
puéricultrice,pÿéRikyltRis,NO,f,,-1,-1,-1,0,0,0,0,0,13,12,4,ecirtluciréup,siRtlykiRéÿp,PUERICULTRICE,10,10,0,0,0,0,CYVCVCVCCC,PYVLVPVLPL,2.56
puériculture,pÿéRikyltyR,NO,f,,34,34,154,0,0,0,0,0,12,11,4,erutluciréup,RytlykiRéÿp,PUERICULTURE,10,10,0,0,0,0,CYVCVCVCCV,PYVLVPVLPV,2.53
puéril,pÿéRil,AJ,m,,2110,2110,332,0,0,0,0,0,6,6,2,liréup,liRéÿp,PUERIL,7,7,0,0,1,0,CYVCVC,PYVLVL,2.50
puérile,pÿéRil,AJ,f,,-1,2110,332,0,0,0,0,0,7,6,2,eliréup,liRéÿp,PUERILE,8,7,0,0,1,0,CYVCVC,PYVLVL,2.61
puérilement,pÿéRilmâ,AV,,,89,89,195,0,0,0,0,0,11,8,3,tnemeliréup,âmliRéÿp,PUERILEMENT,8,7,0,0,0,0,CYVCVCCV,PYVLVLNV,2.81
puérilité,pÿéRilité,NO,f,,293,293,246,0,0,0,0,0,9,9,4,étiliréup,étiliRéÿp,PUERILITE,7,7,0,0,0,0,CYVCVCVCV,PYVLVLVPV,2.58
puerpéral,pÿèRpéRal,AJ,m,,12,12,111,0,0,0,0,0,9,9,3,larépreup,laRépRèÿp,PUERPERAL,10,8,0,0,1,0,CYVCCVCVC,PYVLPVLVL,2.54
puerpérale,pÿèRpéRal,AJ,f,,-1,12,111,0,0,0,0,0,10,9,3,elarépreup,laRépRèÿp,PUERPERALE,10,8,0,0,1,0,CYVCCVCVC,PYVLPVLVL,2.67
puerpéraux,pÿèRpéRO,AJ,m,p,-1,12,111,0,0,0,0,0,10,8,3,xuarépreup,ORépRèÿp,PUERPERAUX,9,8,0,0,0,0,CYVCCVCV,PYVLPVLV,2.56
pugilat,pyjila,NO,m,,63,63,180,0,0,0,0,0,7,6,3,taligup,alijyp,PUGILAT,6,6,0,0,0,0,CVCVCV,PVZVLV,2.35
pugiliste,pyjilist^,NO,m,,21,21,134,0,1,0,0,0,9,9,4,etsiligup,^tsilijyp,PUGILISTE,6,6,0,0,0,0,CVCVCVCCV,PVZVLVSPV,2.63
puis,pÿi,AV,,,76101,76101,488,0,0,0,0,0,4,3,1,siup,iÿp,PUIS,5,4,0,0,2,4,CYV,PYV,2.75
puisard,pÿizaR,NO,m,,21,21,134,0,0,0,0,0,7,6,2,drasiup,Raziÿp,PUISARD,6,6,0,0,0,0,CYVCVC,PYVZVL,2.67
puisatier,pÿizatïé,NO,m,,34,34,154,0,0,0,0,0,9,8,3,reitasiup,éïtaziÿp,PUISATIER,6,6,0,0,0,0,CYVCVCYV,PYVZVPYV,2.94
puiser,pÿizé,VB,,,1497,1497,317,0,0,0,0,0,6,5,2,resiup,éziÿp,PUISER,5,5,0,0,0,1,CYVCV,PYVZV,2.96
puisque,pÿisk^,CO,,,28240,28240,445,0,1,0,0,0,7,6,2,euqsiup,^ksiÿp,PUISQUE,5,5,0,0,0,0,CYVCCV,PYVSPV,2.80
puissamment,pÿisamâ,AV,,,680,680,283,0,0,0,0,0,11,7,3,tnemmassiup,âmasiÿp,PUISSAMMENT,7,5,0,0,0,0,CYVCVCV,PYVSVNV,2.89
puissance,pÿisâs,NO,f,,18212,18212,426,0,0,0,0,0,9,6,2,ecnassiup,sâsiÿp,PUISSANCE,8,6,0,0,0,1,CYVCVC,PYVSVS,2.91
puissant,pÿisâ,NO,m,,-1,-2,-2,0,0,0,0,0,8,5,2,tnassiup,âsiÿp,PUISSANT,9,6,1,1,1,0,CYVCV,PYVSV,2.93
puissant,pÿisâ,AJ,m,,9176,-2,-2,0,0,0,0,0,8,5,2,tnassiup,âsiÿp,PUISSANT,9,6,1,1,1,0,CYVCV,PYVSV,2.93
puissante,pÿisât,AJ,f,,-1,9176,396,0,0,0,0,0,9,6,2,etnassiup,tâsiÿp,PUISSANTE,9,6,0,0,0,1,CYVCVC,PYVSVP,2.91
puits,pÿi,NO,m,,2373,2373,337,0,0,0,0,0,5,3,1,stiup,iÿp,PUITS,4,4,0,0,2,0,CYV,PYV,2.23
pull,pyl,NO,m,,-1,-1,-1,0,0,0,0,5,4,3,1,llup,lyp,PULL,5,4,0,0,0,0,CVC,PVL,1.82
pull-over,pyloveR,NO,m,,110,110,204,1,0,0,0,0,9,7,3,revo-llup,Revolyp,PULL-OVER,5,4,0,0,0,0,CVCVCVC,PVLVZVL,2.13
pullulement,pylylmâ,NO,m,,131,131,212,0,0,0,0,0,11,7,3,tnemelullup,âmlylyp,PULLULEMENT,8,6,0,0,0,0,CVCVCCV,PVLVLNV,2.96
pulluler,pylylé,VB,,,233,233,236,0,0,0,0,0,8,6,3,relullup,élylyp,PULLULER,8,6,0,0,0,0,CVCVCV,PVLVLV,2.90
pulmonaire,pylmonèR,AJ,h,,251,251,240,0,0,0,0,0,10,8,3,erianomlup,Rènomlyp,PULMONAIRE,4,4,0,0,0,0,CVCCVCVC,PVLNVNVL,2.70
pulpe,pylp^,NO,f,,242,242,238,0,1,0,0,0,5,5,2,eplup,^plyp,PULPE,6,5,0,0,0,0,CVCCV,PVLPV,2.00
pulpeuse,pylpEz,AJ,f,,-1,42,163,0,0,0,0,0,8,6,2,esueplup,zEplyp,PULPEUSE,7,6,0,0,0,0,CVCCVC,PVLPVZ,2.49
pulpeux,pylpE,AJ,m,,42,42,163,0,0,0,0,0,7,5,2,xueplup,Eplyp,PULPEUX,7,6,0,0,0,0,CVCCV,PVLPV,2.39
pulsation,pylsAsïô,NO,f,,459,459,266,0,0,0,0,0,9,8,3,noitaslup,ôïsAslyp,PULSATION,5,5,0,0,0,0,CVCCVCYV,PVLSVSYV,2.60
pulsé,pylsé,AJ,m,,-1,-1,-1,0,0,0,0,0,5,5,2,éslup,éslyp,PULSE,5,5,0,0,0,0,CVCCV,PVLSV,1.99
pulsion,pylsïô,NO,f,,242,242,238,0,0,0,0,2,7,6,2,noislup,ôïslyp,PULSION,5,5,0,0,0,0,CVCCYV,PVLSYV,2.51
pulvérisateur,pylvéRizateR,NO,m,,0,0,0,0,0,0,0,0,13,12,5,ruetasirévlup,RetaziRévlyp,PULVERISATEUR,11,9,0,0,0,0,CVCCVCVCVC,PVLZVLVZVP,2.54
pulvérisation,pylvéRizAsïô,NO,f,,12,12,111,0,0,0,0,0,13,12,5,noitasirévlup,ôïsAziRévlyp,PULVERISATION,11,9,0,0,0,0,CVCCVCVCVC,PVLZVLVZVS,2.54
pulvériser,pylvéRizé,VB,,,140,140,214,0,0,0,0,0,10,9,4,resirévlup,éziRévlyp,PULVERISER,9,9,0,0,0,0,CVCCVCVCV,PVLZVLVZV,2.47
pulvérulence,pylvéRylâs,NO,f,,0,0,0,0,0,0,0,0,12,10,4,ecnelurévlup,sâlyRévlyp,PULVERULENCE,11,10,0,0,0,1,CVCCVCVCVC,PVLZVLVLVS,2.45
pulvérulent,pylvéRylâ,AJ,m,,17,17,125,0,0,0,0,0,11,9,4,tnelurévlup,âlyRévlyp,PULVERULENT,12,10,0,0,0,0,CVCCVCVCV,PVLZVLVLV,2.42
pulvérulente,pylvéRylât,AJ,f,,-1,17,125,0,0,0,0,0,12,10,4,etnelurévlup,tâlyRévlyp,PULVERULENTE,12,10,0,0,0,1,CVCCVCVCVC,PVLZVLVLVP,2.45
puma,pyma,NO,m,,80,80,190,0,0,0,0,0,4,4,2,amup,amyp,PUMA,3,3,0,0,0,0,CVCV,PVNV,2.26
punaise,pynèz,NO,f,,323,323,251,0,0,0,1,0,7,5,2,esianup,zènyp,PUNAISE,4,4,0,0,0,0,CVCVC,PVNVZ,2.77
punch,pô/,NO,m,,174,-2,-2,1,0,0,1,0,5,3,1,hcnup,/ôp,PUNCH,6,3,0,1,0,1,CVC,PVS,1.97
punch,pen/,NO,m,,174,-2,-2,1,0,0,1,0,5,4,1,hcnup,/nep,PUNCH,6,5,0,1,0,1,CVCC,PVNS,1.97
puncheur,pen/eR,NO,m,,-1,-1,-1,0,0,0,0,0,8,6,2,ruehcnup,Re/nep,PUNCHEUR,6,5,0,0,0,0,CVCCVC,PVNSVL,2.76
punching-ball,pen/i£bOl,NO,m,,12,12,111,0,0,0,0,0,13,9,3,llab-gnihcnup,lOb£i/nep,PUNCHING-BALL,6,5,0,0,0,0,CVCCVCCVC,PVNSVNBVL,1.95
punique,pynik,AJ,h,,17,17,125,0,0,0,0,0,7,5,2,euqinup,kinyp,PUNIQUE,5,5,0,0,0,2,CVCVC,PVNVP,2.71
punir,pyniR,VB,,,1352,1352,313,0,0,0,0,0,5,5,2,rinup,Rinyp,PUNIR,5,5,0,0,0,1,CVCVC,PVNVL,2.75
punissable,pynisabl^,AJ,h,,12,12,111,0,1,0,0,0,10,9,4,elbassinup,^lbasinyp,PUNISSABLE,5,6,0,0,0,0,CVCVCVCCV,PVNVSVBLV,2.74
punitif,pynitif,AJ,m,,72,72,186,0,0,0,0,0,7,7,3,fitinup,fitinyp,PUNITIF,7,7,0,0,0,0,CVCVCVC,PVNVPVS,2.60
punition,pynisïô,NO,f,,782,782,289,0,0,0,0,0,8,7,3,noitinup,ôïsinyp,PUNITION,7,6,0,0,0,0,CVCVCYV,PVNVSYV,2.84
punitive,pynitiv,AJ,f,,-1,72,186,0,0,0,0,0,8,7,3,evitinup,vitinyp,PUNITIVE,7,7,0,0,0,0,CVCVCVC,PVNVPVZ,2.58
pupille,pypil,NO,h,,463,463,266,0,0,0,1,0,7,5,2,ellipup,lipyp,PUPILLE,5,5,0,0,0,1,CVCVC,PVPVL,2.72
pupitre,pypitR^,NO,m,,519,519,271,0,1,0,0,0,7,7,3,ertipup,^Rtipyp,PUPITRE,5,5,0,0,0,0,CVCVCCV,PVPVPLV,2.84
pur,pyR,NO,m,,23326,-2,-2,0,0,0,0,0,3,3,1,rup,Ryp,PUR,4,4,1,1,3,7,CVC,PVL,2.89
pur,pyR,AJ,m,,-1,-2,-2,0,0,0,0,0,3,3,1,rup,Ryp,PUR,4,4,1,1,3,7,CVC,PVL,2.89
pure,pyR,NO,f,,-1,-2,-2,0,0,0,0,0,4,3,1,erup,Ryp,PURE,5,4,1,1,3,9,CVC,PVL,3.10
pure,pyR,AJ,f,,-1,-2,-2,0,0,0,0,0,4,3,1,erup,Ryp,PURE,5,4,1,1,3,9,CVC,PVL,3.10
purée,pyRé,NO,f,,136,136,213,0,0,0,0,0,5,4,2,eérup,éRyp,PUREE,4,4,0,0,0,4,CVCV,PVLV,2.60
purement,pyRmâ,AV,,,4207,4207,362,0,0,0,0,0,8,5,2,tnemerup,âmRyp,PUREMENT,5,4,0,0,0,2,CVCCV,PVLNV,3.07
pureté,pyRté,NO,f,,3697,3697,356,0,0,0,0,2,6,5,2,éterup,étRyp,PURETE,5,4,0,0,0,1,CVCCV,PVLPV,2.82
purgatif,pyRgatif,NO,m,,25,-2,-2,0,0,0,0,0,8,8,3,fitagrup,fitagRyp,PURGATIF,8,8,1,1,1,0,CVCCVCVC,PVLBVPVS,2.56
purgatif,pyRgatif,AJ,m,,-1,-2,-2,0,0,0,0,0,8,8,3,fitagrup,fitagRyp,PURGATIF,8,8,1,1,1,0,CVCCVCVC,PVLBVPVS,2.56
purgative,pyRgativ,AJ,f,,-1,-1,-1,0,0,0,0,0,9,8,3,evitagrup,vitagRyp,PURGATIVE,8,8,0,0,0,0,CVCCVCVC,PVLBVPVZ,2.55
purgatoire,pyRgatüaR,NO,m,,378,378,257,0,0,0,0,0,10,9,3,eriotagrup,RaütagRyp,PURGATOIRE,7,7,0,0,0,0,CVCCVCYVC,PVLBVPYVL,2.82
purge,pyRj^,NO,f,,72,72,186,0,1,0,0,0,5,5,2,egrup,^jRyp,PURGE,6,5,0,0,0,1,CVCCV,PVLZV,2.55
purger,pyRjé,VB,,,297,297,247,0,0,0,0,0,6,5,2,regrup,éjRyp,PURGER,6,5,0,0,0,0,CVCCV,PVLZV,2.74
purgeur,pyRjeR,NO,m,,4,4,69,0,0,0,0,0,7,6,2,ruegrup,RejRyp,PURGEUR,6,5,0,0,0,0,CVCCVC,PVLZVL,2.74
purificateur,pyRifikateR,AJ,m,,80,80,190,0,0,0,0,0,12,11,5,ruetacifirup,RetakifiRyp,PURIFICATEUR,10,10,0,0,0,0,CVCVCVCVCV,PVLVSVPVPV,2.73
purification,pyRifikAsïô,NO,f,,374,374,257,0,0,0,0,0,12,11,5,noitacifirup,ôïsAkifiRyp,PURIFICATION,10,8,0,0,0,0,CVCVCVCVCY,PVLVSVPVSY,2.73
purificatoire,pyRifikatüaR,AJ,h,,4,4,69,0,0,0,0,0,13,12,5,eriotacifirup,RaütakifiRyp,PURIFICATOIRE,10,10,0,0,0,0,CVCVCVCVCY,PVLVSVPVPY,2.77
purificatrice,pyRifikatRis,AJ,f,,-1,80,190,0,0,0,0,0,13,12,5,ecirtacifirup,siRtakifiRyp,PURIFICATRICE,10,10,0,0,0,0,CVCVCVCVCC,PVLVSVPVPL,2.73
purifier,pyRifïé,VB,,,684,684,283,0,0,0,0,0,8,7,3,reifirup,éïfiRyp,PURIFIER,7,6,0,0,0,0,CVCVCYV,PVLVSYV,2.82
purin,pyRê,NO,m,,140,140,214,0,0,0,0,0,5,4,2,nirup,êRyp,PURIN,5,4,0,0,0,1,CVCV,PVLV,2.84
purisme,pyRism^,NO,m,,42,42,163,0,1,0,0,0,7,7,3,emsirup,^msiRyp,PURISME,6,6,0,0,0,1,CVCVCCV,PVLVSNV,2.76
puriste,pyRist^,NO,h,,55,-2,-2,0,1,0,0,0,7,7,3,etsirup,^tsiRyp,PURISTE,6,6,1,1,1,3,CVCVCCV,PVLVSPV,2.90
puriste,pyRist^,AJ,h,,-1,-2,-2,0,1,0,0,0,7,7,3,etsirup,^tsiRyp,PURISTE,6,6,1,1,1,3,CVCVCCV,PVLVSPV,2.90
puritain,pyRitê,NO,m,,540,-2,-2,0,0,0,0,0,8,6,3,niatirup,êtiRyp,PURITAIN,9,6,1,1,1,0,CVCVCV,PVLVPV,2.90
puritain,pyRitê,AJ,m,,-1,-2,-2,0,0,0,0,0,8,6,3,niatirup,êtiRyp,PURITAIN,9,6,1,1,1,0,CVCVCV,PVLVPV,2.90
puritaine,pyRitèn,NO,f,,-1,-2,-2,0,0,0,0,0,9,7,3,eniatirup,nètiRyp,PURITAINE,9,6,1,1,1,0,CVCVCVC,PVLVPVN,2.99
puritaine,pyRitèn,AJ,f,,-1,-2,-2,0,0,0,0,0,9,7,3,eniatirup,nètiRyp,PURITAINE,9,6,1,1,1,0,CVCVCVC,PVLVPVN,2.99
puritanisme,pyRitanism^,NO,m,,199,199,230,0,1,0,0,0,11,11,5,emsinatirup,^msinatiRyp,PURITANISME,7,6,0,0,0,0,CVCVCVCVCC,PVLVPVNVSN,2.85
purotin,pyRotê,NO,m,,-1,-1,-1,0,0,0,0,0,7,6,3,nitorup,êtoRyp,PUROTIN,4,4,0,0,0,0,CVCVCV,PVLVPV,2.80
pur-sang,pyRsâ,NO,m,,34,34,154,0,0,0,0,0,8,5,2,gnas-rup,âsRyp,PUR-SANG,4,4,0,0,0,0,CVCCV,PVLSV,2.04
purulence,pyRylâs,NO,f,,17,17,125,0,0,0,0,0,9,7,3,ecnelurup,sâlyRyp,PURULENCE,8,7,0,0,0,1,CVCVCVC,PVLVLVS,2.85
purulent,pyRylâ,AJ,m,,51,51,171,0,0,0,0,0,8,6,3,tnelurup,âlyRyp,PURULENT,9,7,0,0,0,0,CVCVCV,PVLVLV,2.86
purulente,pyRylât,AJ,f,,-1,51,171,0,0,0,0,0,9,7,3,etnelurup,tâlyRyp,PURULENTE,9,7,0,0,0,1,CVCVCVC,PVLVLVP,2.85
pus,py,NO,m,,187,187,227,0,0,0,0,0,3,2,1,sup,yp,PUS,4,3,0,0,0,7,CV,PV,2.82
pusillanime,pyzilanim,AJ,h,,157,157,219,0,0,1,0,0,11,9,4,eminallisup,minalizyp,PUSILLANIME,11,10,0,0,0,0,CVCVCVCVC,PVZVLVNVN,2.85
pusillanimité,pyzilanimité,NO,f,,114,114,206,0,0,1,0,0,13,12,6,étiminallisup,étiminalizyp,PUSILLANIMITE,11,10,0,0,0,0,CVCVCVCVCV,PVZVLVNVNV,2.79
pustule,pystyl,NO,f,,38,38,159,0,0,0,0,0,7,6,2,elutsup,lytsyp,PUSTULE,8,7,0,0,0,0,CVCCVC,PVSPVL,2.77
pustuleuse,pystylEz,AJ,f,,-1,42,163,0,0,0,0,0,10,8,3,esuelutsup,zElytsyp,PUSTULEUSE,9,8,0,0,0,0,CVCCVCVC,PVSPVLVZ,2.79
pustuleux,pystylE,AJ,m,,42,42,163,0,0,0,0,0,9,7,3,xuelutsup,Elytsyp,PUSTULEUX,9,8,0,0,0,0,CVCCVCV,PVSPVLV,2.75
putain,pytê,NO,f,,757,757,287,0,0,0,0,0,6,4,2,niatup,êtyp,PUTAIN,5,4,0,0,0,0,CVCV,PVPV,2.83
putatif,pytatif,AJ,m,,21,21,134,0,0,0,0,0,7,7,3,fitatup,fitatyp,PUTATIF,7,7,0,0,0,0,CVCVCVC,PVPVPVS,2.69
putative,pytativ,AJ,f,,-1,21,134,0,0,0,0,0,8,7,3,evitatup,vitatyp,PUTATIVE,7,7,0,0,0,0,CVCVCVC,PVPVPVZ,2.66
putois,pytüa,NO,m,,85,85,193,0,0,0,0,0,6,5,2,siotup,aütyp,PUTOIS,4,4,0,0,0,1,CVCYV,PVPYV,2.83
putréfaction,pytRéfaksïô,NO,f,,182,182,226,0,0,0,0,0,12,11,4,noitcafértup,ôïskaféRtyp,PUTREFACTION,7,7,0,0,0,0,CVCCVCVCCY,PVPLVSVPSY,2.70
putréfier,pytRéfïé,VB,,,17,17,125,0,0,0,0,0,9,8,3,reifértup,éïféRtyp,PUTREFIER,7,7,0,0,0,0,CVCCVCYV,PVPLVSYV,2.79
putrescible,pytRésibl^,AJ,h,,42,42,163,0,1,0,0,0,11,10,4,elbicsertup,^lbiséRtyp,PUTRESCIBLE,5,6,0,0,0,0,CVCCVCVCCV,PVPLVSVBLV,2.77
putride,pytRid,AJ,h,,80,80,190,0,0,0,0,0,7,6,2,edirtup,diRtyp,PUTRIDE,5,5,0,0,0,0,CVCCVC,PVPLVB,2.96
putsch,put/,NO,m,,17,17,125,0,0,0,0,0,6,4,1,hcstup,/tup,PUTSCH,4,4,0,0,0,0,CVCC,PVPS,1.55
puy,pÿi,NO,m,,68,68,183,0,0,0,0,0,3,3,1,yup,iÿp,PUY,3,4,0,0,2,2,CYV,PYV,1.18
puzzle,pezl^,NO,m,,106,106,202,0,1,0,0,0,6,5,2,elzzup,^lzep,PUZZLE,3,3,0,0,0,0,CVCCV,PVZLV,1.35
pygmée,pigmé,NO,m,,38,38,159,0,0,0,0,0,6,5,2,eémgyp,émgip,PYGMEE,3,5,0,0,0,0,CVCCV,PVBNV,1.27
pyjama,pijama,NO,m,,467,467,267,0,0,0,0,4,6,6,3,amajyp,amajip,PYJAMA,3,4,0,0,0,0,CVCVCV,PVZVNV,1.13
pylore,piloR,NO,m,,12,12,111,0,0,0,0,0,6,5,2,erolyp,Rolip,PYLORE,3,6,0,0,0,0,CVCVC,PVLVL,2.21
pyorrhée,pïoRé,NO,f,,8,8,95,0,0,0,0,0,8,5,2,eéhrroyp,éRoïp,PYORRHEE,3,4,0,0,0,0,CYVCV,PYVLV,1.66
pyramidal,piRamidal,AJ,m,,93,93,197,0,0,0,0,0,9,9,4,ladimaryp,ladimaRip,PYRAMIDAL,10,8,0,0,1,0,CVCVCVCVC,PVLVNVBVL,2.07
pyramidale,piRamidal,AJ,f,,-1,93,197,0,0,0,0,0,10,9,4,eladimaryp,ladimaRip,PYRAMIDALE,10,8,0,0,1,0,CVCVCVCVC,PVLVNVBVL,2.25
pyramidaux,piRamidO,AJ,m,p,-1,93,197,0,0,0,0,0,10,8,4,xuadimaryp,OdimaRip,PYRAMIDAUX,9,8,0,0,0,0,CVCVCVCV,PVLVNVBV,2.14
pyramide,piRamid,NO,f,,744,744,287,0,0,0,0,0,8,7,3,edimaryp,dimaRip,PYRAMIDE,8,8,0,0,0,0,CVCVCVC,PVLVNVB,2.22
pyrex,piRèks,NO,m,,-1,-1,-1,0,0,0,0,0,5,6,2,xeryp,skèRip,PYREX,4,4,0,0,0,0,CVCVCC,PVLVPS,1.22
pyrograver,piRogRavé,VB,,,-1,-1,-1,0,0,0,0,0,10,9,4,revargoryp,évaRgoRip,PYROGRAVER,10,9,0,0,0,0,CVCVCCVCV,PVLVBLVZV,2.27
pyrograveur,piRogRaveR,NO,m,,-1,-1,-1,0,0,0,0,0,11,10,4,ruevargoryp,RevaRgoRip,PYROGRAVEUR,11,9,0,0,0,0,CVCVCCVCVC,PVLVBLVZVL,2.32
pyrograveuse,piRogRavEz,NO,f,,-1,-1,-1,0,0,0,0,0,12,10,4,esuevargoryp,zEvaRgoRip,PYROGRAVEUSE,11,9,0,0,0,0,CVCVCCVCVC,PVLVBLVZVZ,2.34
pyrogravure,piRogRavyR,NO,f,,8,8,95,0,0,0,0,0,11,10,4,eruvargoryp,RyvaRgoRip,PYROGRAVURE,9,9,0,0,0,0,CVCVCCVCVC,PVLVBLVZVL,2.15
pyromane,piRoman,NO,h,,-1,-1,-1,0,0,0,0,0,8,7,3,enamoryp,namoRip,PYROMANE,5,5,0,0,0,0,CVCVCVC,PVLVNVN,2.41
pyrotechnie,piRotèkni,NO,f,,4,4,69,0,0,0,0,0,11,9,4,einhcetoryp,inkètoRip,PYROTECHNIE,11,10,0,0,0,0,CVCVCVCCV,PVLVPVPNV,2.12
pyrotechnique,piRotèknik,AJ,h,,0,0,0,0,0,0,0,0,13,10,4,euqinhcetoryp,kinkètoRip,PYROTECHNIQUE,11,10,0,0,0,0,CVCVCVCCVC,PVLVPVPNVP,2.29
pyrrhonisme,piRonism^,NO,m,,12,12,111,0,1,0,0,0,11,9,4,emsinohrryp,^msinoRip,PYRRHONISME,4,5,0,0,0,0,CVCVCVCCV,PVLVNVSNV,2.07
pythie,piti,NO,f,,119,119,207,0,0,0,0,0,6,4,2,eihtyp,itip,PYTHIE,5,4,0,0,0,0,CVCV,PVPV,1.61
python,pitô,NO,m,,34,34,154,0,0,0,0,0,6,4,2,nohtyp,ôtip,PYTHON,7,4,0,0,1,0,CVCV,PVPV,1.80
pythonisse,pitonis,NO,f,,34,34,154,0,0,0,0,0,10,7,3,essinohtyp,sinotip,PYTHONISSE,7,5,0,0,0,0,CVCVCVC,PVPVNVS,2.32
q,ky,NO,m,,208,208,232,0,0,0,0,0,1,2,1,q,yk,Q,2,3,0,0,1,0,CV,PV,0.00
quadragénaire,küadRajénèR,NO,h,,80,-2,-2,0,0,0,0,0,13,11,4,erianégardauq,RènéjaRdaük,QUADRAGENAIRE,7,7,1,1,1,0,CYVCCVCVCV,PYVBLVZVNV,2.71
quadragénaire,küadRajénèR,AJ,h,,-1,-2,-2,0,0,0,0,0,13,11,4,erianégardauq,RènéjaRdaük,QUADRAGENAIRE,7,7,1,1,1,0,CYVCCVCVCV,PYVBLVZVNV,2.71
